Freq.	S11(V1)	S12(V1)	S21(V1)	S22(V1)
2.35288120193557e+09	-4.72338292526753e-01,-2.40270123548417e-02	7.21947389964291e-02,6.77976540323061e-02	1.22402713516603e+00,5.38762328553353e+00	2.66917826879360e-02,-1.74531615256045e-01
2.35342303523215e+09	-4.72355197848899e-01,-2.38878158913403e-02	7.22051090109818e-02,6.78046643685198e-02	1.22468552976112e+00,5.38624771104853e+00	2.66560513988832e-02,-1.74457519304856e-01
2.35396499330483e+09	-4.72372074577829e-01,-2.37486126105075e-02	7.22154820727427e-02,6.78116754588579e-02	1.22534362433807e+00,5.38487225261576e+00	2.66203298168164e-02,-1.74383425318677e-01
2.35450707618233e+09	-4.72388922729178e-01,-2.36094025126118e-02	7.22258581798587e-02,6.78186873071009e-02	1.22600141866156e+00,5.38349691037845e+00	2.65846179337395e-02,-1.74309333269677e-01
2.35504928389340e+09	-4.72405747669295e-01,-2.34701871989044e-02	7.22362364680578e-02,6.78257011490043e-02	1.22665883430504e+00,5.38212171456120e+00	2.65489171591813e-02,-1.74235232825074e-01
2.35559161646679e+09	-4.72422541461329e-01,-2.33309650744926e-02	7.22466183281780e-02,6.78327150249262e-02	1.22731599653549e+00,5.38074661793575e+00	2.65132267302235e-02,-1.74161138610812e-01
2.35613407393124e+09	-4.72439312218254e-01,-2.31917393475918e-02	7.22570025638478e-02,6.78397306711390e-02	1.22797279603595e+00,5.37937166351675e+00	2.64775501357060e-02,-1.74087034338326e-01
2.35667665631552e+09	-4.72456051713796e-01,-2.30525051931552e-02	7.22673901694239e-02,6.78467465900906e-02	1.22862932529176e+00,5.37799681308392e+00	2.64418811239460e-02,-1.74012937850802e-01
2.35721936364840e+09	-4.72472768206227e-01,-2.29132674324752e-02	7.22777801465743e-02,6.78537642870538e-02	1.22928549140796e+00,5.37662210514523e+00	2.64062259250821e-02,-1.73938831251383e-01
2.35776219595865e+09	-4.72489453329163e-01,-2.27740196277741e-02	7.22881732911666e-02,6.78607824952863e-02	1.22994137047238e+00,5.37524750597006e+00	2.63705755456320e-02,-1.73864733987383e-01
2.35830515327504e+09	-4.72506115621870e-01,-2.26347698297345e-02	7.22985690020808e-02,6.78678022582682e-02	1.23059690233505e+00,5.37387304508559e+00	2.63349417051431e-02,-1.73790624951592e-01
2.35884823562637e+09	-4.72522746716730e-01,-2.24955116045544e-02	7.23089680755302e-02,6.78748223091236e-02	1.23125216302370e+00,5.37249868876302e+00	2.62993154157669e-02,-1.73716523590198e-01
2.35939144304144e+09	-4.72539354872789e-01,-2.23562497653671e-02	7.23193695125973e-02,6.78818441534195e-02	1.23190705975854e+00,5.37112447550954e+00	2.62637028961143e-02,-1.73642412009667e-01
2.35993477554903e+09	-4.72555931862943e-01,-2.22169794991117e-02	7.23297743085135e-02,6.78888662931516e-02	1.23256168485723e+00,5.36975036710579e+00	2.62280979117320e-02,-1.73568308048319e-01
2.36047823317796e+09	-4.72572485810980e-01,-2.20777039984936e-02	7.23401812649063e-02,6.78958904648355e-02	1.23321592927460e+00,5.36837640653345e+00	2.61925039274551e-02,-1.73494195416464e-01
2.36102181595705e+09	-4.72589008761476e-01,-2.19384216872921e-02	7.23505917755141e-02,6.79029147086601e-02	1.23386991792141e+00,5.36700254661876e+00	2.61569202102108e-02,-1.73420088745400e-01
2.36156552391510e+09	-4.72605508837726e-01,-2.17991357540698e-02	7.23610046417415e-02,6.79099407613160e-02	1.23452354180614e+00,5.36562883034549e+00	2.61213502190993e-02,-1.73345971747761e-01
2.36210935708096e+09	-4.72621977812060e-01,-2.16598413937728e-02	7.23714208593990e-02,6.79169671244939e-02	1.23517689313470e+00,5.36425521949465e+00	2.60857877311229e-02,-1.73271862258566e-01
2.36265331548344e+09	-4.72638421196501e-01,-2.15205418076844e-02	7.23818397613719e-02,6.79239948034221e-02	1.23582991008288e+00,5.36288173978377e+00	2.60502368786337e-02,-1.73197748342490e-01
2.36319739915140e+09	-4.72654839007244e-01,-2.13812369937337e-02	7.23922613456467e-02,6.79310238019359e-02	1.23648259245025e+00,5.36150839135505e+00	2.60146976506042e-02,-1.73123629972595e-01
2.36374160811368e+09	-4.72671228512357e-01,-2.12419253515183e-02	7.24026859430119e-02,6.79380536230551e-02	1.23713497080141e+00,5.36013516156386e+00	2.59791679691674e-02,-1.73049513074846e-01
2.36428594239913e+09	-4.72687589727888e-01,-2.11026068809747e-02	7.24131135515923e-02,6.79450842705326e-02	1.23778704490831e+00,5.35876205055202e+00	2.59436478260850e-02,-1.72975397621417e-01
2.36483040203661e+09	-4.72703925547059e-01,-2.09632847947346e-02	7.24235440363748e-02,6.79521160184328e-02	1.23843880009038e+00,5.35738906679563e+00	2.59081420266725e-02,-1.72901276035581e-01
2.36537498705499e+09	-4.72720232979504e-01,-2.08239542626408e-02	7.24339773288910e-02,6.79591488308684e-02	1.23909023429667e+00,5.35601620656096e+00	2.58726429991507e-02,-1.72827157436844e-01
2.36591969748314e+09	-4.72736514919283e-01,-2.06846184960960e-02	7.24444132939224e-02,6.79661829818995e-02	1.23974133286941e+00,5.35464347831910e+00	2.58371555465355e-02,-1.72753034248018e-01
2.36646453334994e+09	-4.72752768760412e-01,-2.05452775136268e-02	7.24548524624394e-02,6.79732177439216e-02	1.24039214260879e+00,5.35327086497841e+00	2.58016803441592e-02,-1.72678910798780e-01
2.36700949468429e+09	-4.72768994391254e-01,-2.04059296992678e-02	7.24652946327670e-02,6.79802533512330e-02	1.24104264700060e+00,5.35189837113284e+00	2.57662146353979e-02,-1.72604788657634e-01
2.36755458151506e+09	-4.72785194452208e-01,-2.02665750308885e-02	7.24757392698008e-02,6.79872905390109e-02	1.24169279884749e+00,5.35052601415265e+00	2.57307577235906e-02,-1.72530663439488e-01
2.36809979387117e+09	-4.72801369209292e-01,-2.01272167373703e-02	7.24861867716195e-02,6.79943288501802e-02	1.24234263050268e+00,5.34915378529320e+00	2.56953150946704e-02,-1.72456531929552e-01
2.36864513178152e+09	-4.72817513056192e-01,-1.99878500164571e-02	7.24966376026268e-02,6.80013675169163e-02	1.24299218685173e+00,5.34778166356532e+00	2.56598798721750e-02,-1.72382407595632e-01
2.36919059527501e+09	-4.72833631506612e-01,-1.98484780529897e-02	7.25070910945415e-02,6.80084075450443e-02	1.24364140630178e+00,5.34640967468534e+00	2.56244561655028e-02,-1.72308278509189e-01
2.36973618438058e+09	-4.72849724697851e-01,-1.97091024599930e-02	7.25175474456932e-02,6.80154487080484e-02	1.24429030491479e+00,5.34503781436187e+00	2.55890467120539e-02,-1.72234143052172e-01
2.37028189912715e+09	-4.72865789654803e-01,-1.95697184143547e-02	7.25280065867470e-02,6.80224909692891e-02	1.24493888062706e+00,5.34366607881477e+00	2.55536439476960e-02,-1.72160010329658e-01
2.37082773954365e+09	-4.72881826634778e-01,-1.94303291462522e-02	7.25384689166373e-02,6.80295338718901e-02	1.24558716572751e+00,5.34229445932460e+00	2.55182533615894e-02,-1.72085877132646e-01
2.37137370565903e+09	-4.72897835414809e-01,-1.92909314250542e-02	7.25489340324963e-02,6.80365778801342e-02	1.24623512748854e+00,5.34092296488695e+00	2.54828694475919e-02,-1.72011746613110e-01
2.37191979750222e+09	-4.72913818997775e-01,-1.91515300688511e-02	7.25594020000089e-02,6.80436230384494e-02	1.24688276756124e+00,5.33955159957844e+00	2.54474997475114e-02,-1.71937609615928e-01
2.37246601510218e+09	-4.72929774532006e-01,-1.90121218725941e-02	7.25698729501995e-02,6.80506690796881e-02	1.24753010011546e+00,5.33818035518017e+00	2.54121394496789e-02,-1.71863473652236e-01
2.37301235848787e+09	-4.72945704782939e-01,-1.88727084228015e-02	7.25803465475306e-02,6.80577165088164e-02	1.24817709432466e+00,5.33680924461793e+00	2.53767905961182e-02,-1.71789332745899e-01
2.37355882768827e+09	-4.72961607132884e-01,-1.87332897457115e-02	7.25908233245151e-02,6.80647645982447e-02	1.24882379682239e+00,5.33543825083247e+00	2.53414538749113e-02,-1.71715191231553e-01
2.37410542273233e+09	-4.72977481367554e-01,-1.85938626112730e-02	7.26013028775447e-02,6.80718138119551e-02	1.24947017492062e+00,5.33406738279260e+00	2.53061237792689e-02,-1.71641052254405e-01
2.37465214364904e+09	-4.72993327732389e-01,-1.84544302486003e-02	7.26117856065659e-02,6.80788636934669e-02	1.25011626085834e+00,5.33269663181492e+00	2.52708057990076e-02,-1.71566912614876e-01
2.37519899046739e+09	-4.73009148878202e-01,-1.83149926266557e-02	7.26222709749504e-02,6.80859149779565e-02	1.25076200761641e+00,5.33132601523761e+00	2.52354992231227e-02,-1.71492767924109e-01
2.37574596321638e+09	-4.73024942072270e-01,-1.81755481594838e-02	7.26327593145162e-02,6.80929671678438e-02	1.25140744556091e+00,5.32995552041463e+00	2.52002019943327e-02,-1.71418624101887e-01
2.37629306192499e+09	-4.73040710191130e-01,-1.80361000439090e-02	7.26432504906821e-02,6.81000205382693e-02	1.25205256013691e+00,5.32858515587102e+00	2.51649188982990e-02,-1.71344473590911e-01
2.37684028662224e+09	-4.73056450389580e-01,-1.78966450807298e-02	7.26537446342394e-02,6.81070748216203e-02	1.25269736547176e+00,5.32721491336517e+00	2.51296451301966e-02,-1.71270323894453e-01
2.37738763733714e+09	-4.73072162575255e-01,-1.77571816551262e-02	7.26642415418743e-02,6.81141302515202e-02	1.25334184514141e+00,5.32584479743139e+00	2.50943779318684e-02,-1.71196176566125e-01
2.37793511409871e+09	-4.73087846983347e-01,-1.76177129953273e-02	7.26747416143898e-02,6.81211863718189e-02	1.25398603134196e+00,5.32447479941624e+00	2.50591227935630e-02,-1.71122028414296e-01
2.37848271693598e+09	-4.73103503627810e-01,-1.74782391006308e-02	7.26852448500775e-02,6.81282431863034e-02	1.25462992384409e+00,5.32310491946611e+00	2.50238797066693e-02,-1.71047879412979e-01
2.37903044587799e+09	-4.73119135059732e-01,-1.73387583214616e-02	7.26957505098386e-02,6.81353016599487e-02	1.25527345952938e+00,5.32173517928779e+00	2.49886452034767e-02,-1.70973726750136e-01
2.37957830095376e+09	-4.73134738759565e-01,-1.71992723048364e-02	7.27062593289667e-02,6.81423608352897e-02	1.25591670109260e+00,5.32036555745694e+00	2.49534227323667e-02,-1.70899573183764e-01
2.38012628219235e+09	-4.73150317386611e-01,-1.70597810140540e-02	7.27167707697379e-02,6.81494214474661e-02	1.25655960163653e+00,5.31899607128788e+00	2.49182115732824e-02,-1.70825414321563e-01
2.38067438962281e+09	-4.73165865561600e-01,-1.69202829056405e-02	7.27272857005203e-02,6.81564822672950e-02	1.25720223810212e+00,5.31762669096823e+00	2.48830103897080e-02,-1.70751260447448e-01
2.38122262327420e+09	-4.73181388695404e-01,-1.67807795204340e-02	7.27378032491192e-02,6.81635445314508e-02	1.25784453312686e+00,5.31625744659147e+00	2.48478204986271e-02,-1.70677101223332e-01
2.38177098317559e+09	-4.73196883952837e-01,-1.66412676659469e-02	7.27483235458735e-02,6.81706079717288e-02	1.25848650080210e+00,5.31488832988462e+00	2.48126371030348e-02,-1.70602944141935e-01
2.38231946935605e+09	-4.73212354406699e-01,-1.65017537583091e-02	7.27588468603470e-02,6.81776724044531e-02	1.25912815899389e+00,5.31351934064822e+00	2.47774704782486e-02,-1.70528778503391e-01
2.38286808184466e+09	-4.73227794267522e-01,-1.63622298040856e-02	7.27693732534929e-02,6.81847375190127e-02	1.25976951986016e+00,5.31215046657176e+00	2.47423082957057e-02,-1.70454620895204e-01
2.38341682067051e+09	-4.73243209253699e-01,-1.62227021800543e-02	7.27799024586158e-02,6.81918038632140e-02	1.26041055464538e+00,5.31078172462342e+00	2.47071601145201e-02,-1.70380456252563e-01
2.38396568586269e+09	-4.73258596530697e-01,-1.60831676964590e-02	7.27904346061551e-02,6.81988711687038e-02	1.26105127740847e+00,5.30941310652661e+00	2.46720211412583e-02,-1.70306292066257e-01
2.38451467745030e+09	-4.73273956213076e-01,-1.59436279660166e-02	7.28009698965335e-02,6.82059392096354e-02	1.26169170409283e+00,5.30804460805851e+00	2.46368941172705e-02,-1.70232126735650e-01
2.38506379546246e+09	-4.73289290968284e-01,-1.58040829465288e-02	7.28115077908631e-02,6.82130087210718e-02	1.26233178792142e+00,5.30667624650567e+00	2.46017783128916e-02,-1.70157955864357e-01
2.38561303992826e+09	-4.73304598063001e-01,-1.56645310638613e-02	7.28220486218131e-02,6.82200792049431e-02	1.26297155909863e+00,5.30530800922153e+00	2.45666716877064e-02,-1.70083785367172e-01
2.38616241087684e+09	-4.73319874763651e-01,-1.55249707465936e-02	7.28325927222329e-02,6.82271501630666e-02	1.26361104779155e+00,5.30393988355891e+00	2.45315722049815e-02,-1.70009621157649e-01
2.38671190833732e+09	-4.73335126682050e-01,-1.53854067491806e-02	7.28431396232580e-02,6.82342223733819e-02	1.26425020916081e+00,5.30257189087246e+00	2.44964866624369e-02,-1.69935449754132e-01
2.38726153233884e+09	-4.73350353739147e-01,-1.52458374555268e-02	7.28536891202767e-02,6.82412960691124e-02	1.26488902687268e+00,5.30120403565452e+00	2.44614122978246e-02,-1.69861272700719e-01
2.38781128291053e+09	-4.73365550543469e-01,-1.51062613385383e-02	7.28642420838806e-02,6.82483700207717e-02	1.26552757758216e+00,5.29983628812785e+00	2.44263477999818e-02,-1.69787100283045e-01
2.38836116008154e+09	-4.73380722426831e-01,-1.49666783092786e-02	7.28747974367264e-02,6.82554456946196e-02	1.26616576809127e+00,5.29846868269060e+00	2.43912917094724e-02,-1.69712923729143e-01
2.38891116388102e+09	-4.73395864180268e-01,-1.48270900691486e-02	7.28853564554307e-02,6.82625214024322e-02	1.26680370727735e+00,5.29710118088290e+00	2.43562482201760e-02,-1.69638750188298e-01
2.38946129433814e+09	-4.73410981046581e-01,-1.46874949137678e-02	7.28959178593365e-02,6.82695988398040e-02	1.26744128586000e+00,5.29573382143656e+00	2.43212131179331e-02,-1.69564572455447e-01
2.39001155148207e+09	-4.73426070473073e-01,-1.45478944999905e-02	7.29064823874559e-02,6.82766770498627e-02	1.26807856622316e+00,5.29436658302631e+00	2.42861898710574e-02,-1.69490393309107e-01
2.39056193534198e+09	-4.73441132474118e-01,-1.44082888267322e-02	7.29170500380419e-02,6.82837560363534e-02	1.26871554814606e+00,5.29299946579602e+00	2.42511784705250e-02,-1.69416212723193e-01
2.39111244594704e+09	-4.73456169727438e-01,-1.42686778449257e-02	7.29276202708430e-02,6.82908365342900e-02	1.26935218499912e+00,5.29163248700232e+00	2.42161781755121e-02,-1.69342026296956e-01
2.39166308332645e+09	-4.73471176748360e-01,-1.41290584237678e-02	7.29381937543248e-02,6.82979175431722e-02	1.26998853717466e+00,5.29026562121376e+00	2.41811849375284e-02,-1.69267845880843e-01
2.39221384750940e+09	-4.73486159055623e-01,-1.39894336908945e-02	7.29487698159695e-02,6.83050000708561e-02	1.27062454388120e+00,5.28889889413301e+00	2.41462027846726e-02,-1.69193659568649e-01
2.39276473852509e+09	-4.73501111249250e-01,-1.38498021305839e-02	7.29593493279005e-02,6.83120828876324e-02	1.27126028157624e+00,5.28753227600631e+00	2.41112304231812e-02,-1.69119477647076e-01
2.39331575640273e+09	-4.73516038845667e-01,-1.37101668675243e-02	7.29699316176260e-02,6.83191670015446e-02	1.27189568949538e+00,5.28616579254366e+00	2.40762718774878e-02,-1.69045288213060e-01
2.39386690117153e+09	-4.73530939025170e-01,-1.35705247250353e-02	7.29805168151002e-02,6.83262521432202e-02	1.27253078160270e+00,5.28479943542114e+00	2.40413223700007e-02,-1.68971098740206e-01
2.39441817286072e+09	-4.73545811804832e-01,-1.34308757021307e-02	7.29911049183400e-02,6.83333383163037e-02	1.27316555769103e+00,5.28343320477404e+00	2.40063818914085e-02,-1.68896909200356e-01
2.39496957149952e+09	-4.73560657283175e-01,-1.32912214099389e-02	7.30016961291204e-02,6.83404252954504e-02	1.27380003364062e+00,5.28206709642533e+00	2.39714531835287e-02,-1.68822718005399e-01
2.39552109711717e+09	-4.73575475394141e-01,-1.31515602351798e-02	7.30122902418363e-02,6.83475133133438e-02	1.27443419315048e+00,5.28070111482714e+00	2.39365334859227e-02,-1.68748526688405e-01
2.39607274974290e+09	-4.73590268906056e-01,-1.30118937354121e-02	7.30228869187877e-02,6.83546028759304e-02	1.27506800580180e+00,5.27933527289586e+00	2.39016247996089e-02,-1.68674329284276e-01
2.39662452940597e+09	-4.73605032491312e-01,-1.28722220156297e-02	7.30334872372992e-02,6.83616925244390e-02	1.27570156397546e+00,5.27796953659283e+00	2.38667285958560e-02,-1.68600134522851e-01
2.39717643613564e+09	-4.73619768679051e-01,-1.27325417980450e-02	7.30440902479800e-02,6.83687834515746e-02	1.27633478900456e+00,5.27660393175529e+00	2.38318386227965e-02,-1.68525941114500e-01
2.39772846996115e+09	-4.73634480394807e-01,-1.25928578618780e-02	7.30546960210479e-02,6.83758757055991e-02	1.27696768264842e+00,5.27523846269415e+00	2.37969623814462e-02,-1.68451739980008e-01
2.39828063091179e+09	-4.73649162150291e-01,-1.24531670921091e-02	7.30653052263437e-02,6.83829682854518e-02	1.27760030506957e+00,5.27387310398604e+00	2.37620958460190e-02,-1.68377542965168e-01
2.39883291901682e+09	-4.73663819387662e-01,-1.23134709881527e-02	7.30759169860790e-02,6.83900624284546e-02	1.27823257963142e+00,5.27250788563169e+00	2.37272402701432e-02,-1.68303339727444e-01
2.39938533430553e+09	-4.73678449372637e-01,-1.21737679923735e-02	7.30865316340766e-02,6.83971576358279e-02	1.27886453631436e+00,5.27114279498220e+00	2.36923936365039e-02,-1.68229136174396e-01
2.39993787680721e+09	-4.73693049444488e-01,-1.20340581613210e-02	7.30971497087924e-02,6.84042531799616e-02	1.27949622111639e+00,5.26977781510005e+00	2.36575566832200e-02,-1.68154936658663e-01
2.40049054655115e+09	-4.73707625121197e-01,-1.18943446019473e-02	7.31077705364267e-02,6.84113500695459e-02	1.28012757351947e+00,5.26841297169124e+00	2.36227334097294e-02,-1.68080729284159e-01
2.40104334356665e+09	-4.73722173593820e-01,-1.17546241470055e-02	7.31183942465872e-02,6.84184480344752e-02	1.28075860741931e+00,5.26704825639855e+00	2.35879190499622e-02,-1.68006521512176e-01
2.40159626788302e+09	-4.73736694879589e-01,-1.16148967953312e-02	7.31290208372495e-02,6.84255470783589e-02	1.28138932261320e+00,5.26568366935482e+00	2.35531135942240e-02,-1.67932313314333e-01
2.40214931952959e+09	-4.73751186314270e-01,-1.14751626057996e-02	7.31396508473670e-02,6.84326464735967e-02	1.28201976504924e+00,5.26431919363330e+00	2.35183177846472e-02,-1.67858109044939e-01
2.40270249853566e+09	-4.73765653416232e-01,-1.13354246799435e-02	7.31502836027212e-02,6.84397472290692e-02	1.28264987428467e+00,5.26295485493777e+00	2.34835356128436e-02,-1.67783896809907e-01
2.40325580493057e+09	-4.73780093379841e-01,-1.11956798534269e-02	7.31609192328117e-02,6.84468490744430e-02	1.28327966419415e+00,5.26159064490071e+00	2.34487623162789e-02,-1.67709684066727e-01
2.40380923874365e+09	-4.73794506290128e-01,-1.10559297360306e-02	7.31715579405643e-02,6.84539517847967e-02	1.28390915060542e+00,5.26022655938350e+00	2.34140006371719e-02,-1.67635469237856e-01
2.40436280000426e+09	-4.73808892095093e-01,-1.09161727153018e-02	7.31821995191569e-02,6.84610555923261e-02	1.28453831728178e+00,5.25886260279590e+00	2.33792478140455e-02,-1.67561253845576e-01
2.40491648874173e+09	-4.73823250878042e-01,-1.07764104008736e-02	7.31928441716522e-02,6.84681602721566e-02	1.28516718004430e+00,5.25749877100360e+00	2.33445065890940e-02,-1.67487036313583e-01
2.40547030498542e+09	-4.73837579836544e-01,-1.06366396333156e-02	7.32034920275989e-02,6.84752655536569e-02	1.28579575271897e+00,5.25613505562974e+00	2.33097722062543e-02,-1.67412824094858e-01
2.40602424876469e+09	-4.73851884556463e-01,-1.04968651169591e-02	7.32141426171909e-02,6.84823722175021e-02	1.28642399100142e+00,5.25477147810668e+00	2.32750513975084e-02,-1.67338603749908e-01
2.40657832010893e+09	-4.73866162300680e-01,-1.03570853024372e-02	7.32247962751211e-02,6.84894797646552e-02	1.28705192474604e+00,5.25340802579465e+00	2.32403421580607e-02,-1.67264381184991e-01
2.40713251904749e+09	-4.73880413021359e-01,-1.02172985776673e-02	7.32354527941407e-02,6.84965884271304e-02	1.28767953773522e+00,5.25204470308760e+00	2.32056417257280e-02,-1.67190157918575e-01
2.40768684560976e+09	-4.73894634045394e-01,-1.00775050073839e-02	7.32461127144336e-02,6.85036974773385e-02	1.28830687579222e+00,5.25068149308443e+00	2.31709508524856e-02,-1.67115938309000e-01
2.40824129982515e+09	-4.73908830831447e-01,-9.93770606903613e-03	7.32567751552064e-02,6.85108081529527e-02	1.28893386266271e+00,5.24931842573604e+00	2.31362707583378e-02,-1.67041712011218e-01
2.40879588172303e+09	-4.73922997952292e-01,-9.79790028348488e-03	7.32674409935587e-02,6.85179192235378e-02	1.28956057417197e+00,5.24795547136521e+00	2.31016002055893e-02,-1.66967489315571e-01
2.40935059133281e+09	-4.73937140868503e-01,-9.65808912560500e-03	7.32781093483389e-02,6.85250319268071e-02	1.29018693411041e+00,5.24659265991678e+00	2.30669404102597e-02,-1.66893259876682e-01
2.40990542868391e+09	-4.73951254151055e-01,-9.51827111874246e-03	7.32887810970058e-02,6.85321450322830e-02	1.29081301826022e+00,5.24522996171964e+00	2.30322901386322e-02,-1.66819033985291e-01
2.41046039380574e+09	-4.73965343319830e-01,-9.37844934539248e-03	7.32994555639008e-02,6.85392595495340e-02	1.29143876644214e+00,5.24386740247145e+00	2.29976533552390e-02,-1.66744799754550e-01
2.41101548672773e+09	-4.73979402884778e-01,-9.23862072110846e-03	7.33101334211182e-02,6.85463744762684e-02	1.29206423840203e+00,5.24250495675205e+00	2.29630260777476e-02,-1.66670569017850e-01
2.41157070747929e+09	-4.73993435557704e-01,-9.09878517590442e-03	7.33208141238808e-02,6.85534905472385e-02	1.29268938797330e+00,5.24114264171527e+00	2.29284075304048e-02,-1.66596337358432e-01
2.41212605608989e+09	-4.74007441356128e-01,-8.95894270833307e-03	7.33314976701144e-02,6.85606077660096e-02	1.29331421495991e+00,5.23978045749111e+00	2.28937977030650e-02,-1.66522104747687e-01
2.41268153258895e+09	-4.74021420405764e-01,-8.81909653661760e-03	7.33421844700980e-02,6.85677256800388e-02	1.29393875110979e+00,5.23841839575061e+00	2.28592020913581e-02,-1.66447868080613e-01
2.41323713700592e+09	-4.74035372612706e-01,-8.67924343923790e-03	7.33528741097258e-02,6.85748447491275e-02	1.29456296427021e+00,5.23705646509422e+00	2.28246151797422e-02,-1.66373630407935e-01
2.41379286937027e+09	-4.74049297994628e-01,-8.53938341465487e-03	7.33635665869352e-02,6.85819649768470e-02	1.29518685424657e+00,5.23569466565272e+00	2.27900369581788e-02,-1.66299391701198e-01
2.41434872971146e+09	-4.74063196672096e-01,-8.39951968063779e-03	7.33742623124427e-02,6.85890859108139e-02	1.29581045276629e+00,5.23433298911135e+00	2.27554729224428e-02,-1.66225148859336e-01
2.41490471805896e+09	-4.74077065803492e-01,-8.25964748038133e-03	7.33849612090700e-02,6.85962075074520e-02	1.29643375759738e+00,5.23297143127669e+00	2.27209155784915e-02,-1.66150910856637e-01
2.41546083444225e+09	-4.74090910912378e-01,-8.11976988428184e-03	7.33956626000342e-02,6.86033307767069e-02	1.29705670874078e+00,5.23161001783656e+00	2.26863688735806e-02,-1.66076665809181e-01
2.41601707889081e+09	-4.74104726608197e-01,-7.97988703903968e-03	7.34063675712935e-02,6.86104542599163e-02	1.29767939769038e+00,5.23024871493271e+00	2.26518343480899e-02,-1.66002422474653e-01
2.41657345143413e+09	-4.74118515560510e-01,-7.83999725949554e-03	7.34170753704658e-02,6.86175789197438e-02	1.29830176244073e+00,5.22888754391462e+00	2.26173084642030e-02,-1.65928177968285e-01
2.41712995210172e+09	-4.74132280540174e-01,-7.70010207699494e-03	7.34277856578837e-02,6.86247052630516e-02	1.29892377293775e+00,5.22752651768989e+00	2.25827931860811e-02,-1.65853926334971e-01
2.41768658092308e+09	-4.74146013398111e-01,-7.56020010951002e-03	7.34384998578900e-02,6.86318313278549e-02	1.29954555045218e+00,5.22616558963814e+00	2.25482880866310e-02,-1.65779682261103e-01
2.41824333792771e+09	-4.74159722315522e-01,-7.42029273548190e-03	7.34492165422776e-02,6.86389590833598e-02	1.30016697331502e+00,5.22480480664901e+00	2.25137935726814e-02,-1.65705431005886e-01
2.41880022314515e+09	-4.74173404601601e-01,-7.28038002940036e-03	7.34599362535264e-02,6.86460878020546e-02	1.30078808712828e+00,5.22344415187058e+00	2.24793104127723e-02,-1.65631176936247e-01
2.41935723660490e+09	-4.74187057518304e-01,-7.14046045908458e-03	7.34706593275611e-02,6.86532169841640e-02	1.30140892151488e+00,5.22208361266239e+00	2.24448366262147e-02,-1.65556925951133e-01
2.41991437833652e+09	-4.74200683791222e-01,-7.00053394529744e-03	7.34813852176825e-02,6.86603473643663e-02	1.30202943050496e+00,5.22072320613613e+00	2.24103714219124e-02,-1.65482673627510e-01
2.42047164836953e+09	-4.74214283480155e-01,-6.86060209522281e-03	7.34921141290083e-02,6.86674787185374e-02	1.30264962982960e+00,5.21936292822515e+00	2.23759175428797e-02,-1.65408418407781e-01
2.42102904673348e+09	-4.74227856600474e-01,-6.72066490687041e-03	7.35028460596845e-02,6.86746110503148e-02	1.30326951928835e+00,5.21800277906675e+00	2.23414749790460e-02,-1.65334160265520e-01
2.42158657345792e+09	-4.74241403167378e-01,-6.58072237833347e-03	7.35135810078184e-02,6.86817443633101e-02	1.30388909868039e+00,5.21664275879591e+00	2.23070437199964e-02,-1.65259899173926e-01
2.42214422857242e+09	-4.74254923156852e-01,-6.44077289892897e-03	7.35243187641041e-02,6.86888788887342e-02	1.30450835189487e+00,5.21528287173732e+00	2.22726210020803e-02,-1.65185636633447e-01
2.42270201210654e+09	-4.74268413871723e-01,-6.30081654927372e-03	7.35350598720318e-02,6.86960138989953e-02	1.30512732441968e+00,5.21392310105685e+00	2.22382076034844e-02,-1.65111377012958e-01
2.42325992408985e+09	-4.74281878080836e-01,-6.16085485493765e-03	7.35458039917390e-02,6.87031499012289e-02	1.30574598626748e+00,5.21256345966725e+00	2.22038054806946e-02,-1.65037114361439e-01
2.42381796455193e+09	-4.74295315799622e-01,-6.02088781386151e-03	7.35565511213564e-02,6.87102868990603e-02	1.30636433723953e+00,5.21120394770494e+00	2.21694146234992e-02,-1.64962848652381e-01
2.42437613352237e+09	-4.74308724253628e-01,-5.88091229149288e-03	7.35673013894576e-02,6.87174246198997e-02	1.30698239098185e+00,5.20984455670527e+00	2.21350303055790e-02,-1.64888587306144e-01
2.42493443103077e+09	-4.74322109038571e-01,-5.74093455164446e-03	7.35780545331804e-02,6.87245636196883e-02	1.30760011960051e+00,5.20848530399951e+00	2.21006619491373e-02,-1.64814315400763e-01
2.42549285710671e+09	-4.74335464591262e-01,-5.60094832782513e-03	7.35888108115776e-02,6.87317033496085e-02	1.30821755058227e+00,5.20712617252334e+00	2.20663001131840e-02,-1.64740047803179e-01
2.42605141177982e+09	-4.74348793716832e-01,-5.46095675054096e-03	7.35995700922718e-02,6.87388440894523e-02	1.30883466988433e+00,5.20576717101031e+00	2.20319495030474e-02,-1.64665777039412e-01
2.42661009507971e+09	-4.74362096398143e-01,-5.32095820961977e-03	7.36103321653087e-02,6.87459860701709e-02	1.30945146142644e+00,5.20440830376271e+00	2.19976073543549e-02,-1.64591504604242e-01
2.42716890703599e+09	-4.74375369962737e-01,-5.18095439832989e-03	7.36210977833237e-02,6.87531283368660e-02	1.31006798647762e+00,5.20304954980266e+00	2.19632772072118e-02,-1.64517233349095e-01
