Freq.	S11(V2)	S12(V2)	S21(V2)	S22(V2)
1.02494367564986e+09	(-5.74940202142435e+00dB,-1.15786537804314e+02°)	(-2.34654580444954e+01dB,4.89591317050684e+01°)	(2.09462428419553e+01dB,1.10065778336034e+02°)	(-6.15195812397696e+00dB,-5.88266106642727e+01°)
1.02517970482555e+09	(-5.74989718443806e+00dB,-1.15803141155245e+02°)	(-2.34645523974923e+01dB,4.89562806811471e+01°)	(2.09448151736911e+01dB,1.10056959894974e+02°)	(-6.15362855423823e+00dB,-5.88330217279427e+01°)
1.02541578835522e+09	(-5.75039228479236e+00dB,-1.15819745150914e+02°)	(-2.34636468302278e+01dB,4.89534303116850e+01°)	(2.09433873006165e+01dB,1.10048141146230e+02°)	(-6.15529927693475e+00dB,-5.88394328302998e+01°)
1.02565192625140e+09	(-5.75088731822341e+00dB,-1.15836349610055e+02°)	(-2.34627413195812e+01dB,4.89505809451395e+01°)	(2.09419592458165e+01dB,1.10039322438257e+02°)	(-6.15697030201029e+00dB,-5.88458436107841e+01°)
1.02588811852659e+09	(-5.75138225224558e+00dB,-1.15852954682171e+02°)	(-2.34618358765601e+01dB,4.89477324621159e+01°)	(2.09405309982472e+01dB,1.10030503651655e+02°)	(-6.15864165328230e+00dB,-5.88522538598841e+01°)
1.02612436519333e+09	(-5.75187708675368e+00dB,-1.15869560361443e+02°)	(-2.34609305004307e+01dB,4.89448848725215e+01°)	(2.09391025586064e+01dB,1.10021684796327e+02°)	(-6.16031333099616e+00dB,-5.88586635681691e+01°)
1.02636066626414e+09	(-5.75237182580389e+00dB,-1.15886166817249e+02°)	(-2.34600252128342e+01dB,4.89420378478827e+01°)	(2.09376739052170e+01dB,1.10012865543797e+02°)	(-6.16198532563164e+00dB,-5.88650730771300e+01°)
1.02659702175154e+09	(-5.75286652987778e+00dB,-1.15902773559064e+02°)	(-2.34591199672070e+01dB,4.89391919949217e+01°)	(2.09362450846065e+01dB,1.10004046500784e+02°)	(-6.16365760004632e+00dB,-5.88714824269885e+01°)
1.02683343166808e+09	(-5.75336112995556e+00dB,-1.15919380715886e+02°)	(-2.34582147639141e+01dB,4.89363474033703e+01°)	(2.09348160963741e+01dB,1.09995227757014e+02°)	(-6.16533021142804e+00dB,-5.88778908570628e+01°)
1.02706989602627e+09	(-5.75385563842145e+00dB,-1.15935988806970e+02°)	(-2.34573096693218e+01dB,4.89335030681999e+01°)	(2.09333868741172e+01dB,1.09986408307457e+02°)	(-6.16700313064213e+00dB,-5.88842994103539e+01°)
1.02730641483867e+09	(-5.75435003851569e+00dB,-1.15952597126689e+02°)	(-2.34564045932461e+01dB,4.89306603524280e+01°)	(2.09319575079839e+01dB,1.09977589515125e+02°)	(-6.16867639715565e+00dB,-5.88907066744063e+01°)
1.02754298811780e+09	(-5.75484437915757e+00dB,-1.15969206214582e+02°)	(-2.34554996126789e+01dB,4.89278180420293e+01°)	(2.09305279209463e+01dB,1.09968770165991e+02°)	(-6.17034994838735e+00dB,-5.88971142431770e+01°)
1.02777961587622e+09	(-5.75533865191012e+00dB,-1.15985815715392e+02°)	(-2.34545946821778e+01dB,4.89249768233443e+01°)	(2.09290981584107e+01dB,1.09959950946392e+02°)	(-6.17202380422036e+00dB,-5.89035214059566e+01°)
1.02801629812646e+09	(-5.75583282846606e+00dB,-1.16002425952293e+02°)	(-2.34536898350789e+01dB,4.89221362389733e+01°)	(2.09276681870051e+01dB,1.09951131398925e+02°)	(-6.17369797862027e+00dB,-5.89099283034516e+01°)
1.02825303488109e+09	(-5.75632693691724e+00dB,-1.16019036590945e+02°)	(-2.34527850365918e+01dB,4.89192967660075e+01°)	(2.09262380414837e+01dB,1.09942312000678e+02°)	(-6.17537245811358e+00dB,-5.89163347763063e+01°)
1.02848982615264e+09	(-5.75682095313142e+00dB,-1.16035648128501e+02°)	(-2.34518803423834e+01dB,4.89164576090995e+01°)	(2.09248076661438e+01dB,1.09933491956301e+02°)	(-6.17704724676489e+00dB,-5.89227413154651e+01°)
1.02872667195367e+09	(-5.75731489268503e+00dB,-1.16052259707950e+02°)	(-2.34509756506562e+01dB,4.89136202593642e+01°)	(2.09233771627467e+01dB,1.09924672756905e+02°)	(-6.17872236077774e+00dB,-5.89291467105568e+01°)
1.02896357229674e+09	(-5.75780870743121e+00dB,-1.16068872328354e+02°)	(-2.34500710734473e+01dB,4.89107831164636e+01°)	(2.09219464192193e+01dB,1.09915852802150e+02°)	(-6.18039780799677e+00dB,-5.89355519524289e+01°)
1.02920052719442e+09	(-5.75830248600099e+00dB,-1.16085485174662e+02°)	(-2.34491665302453e+01dB,4.89079472532826e+01°)	(2.09205155160370e+01dB,1.09907033164919e+02°)	(-6.18207353774216e+00dB,-5.89419569331632e+01°)
1.02943753665926e+09	(-5.75879616356689e+00dB,-1.16102098548552e+02°)	(-2.34482620437351e+01dB,4.89051124216175e+01°)	(2.09190844304788e+01dB,1.09898213597004e+02°)	(-6.18374959742463e+00dB,-5.89483612420732e+01°)
1.02967460070382e+09	(-5.75928974419759e+00dB,-1.16118712618297e+02°)	(-2.34473576355143e+01dB,4.89022782934080e+01°)	(2.09176531409111e+01dB,1.09889393770343e+02°)	(-6.18542597736751e+00dB,-5.89547652199972e+01°)
1.02991171934069e+09	(-5.75978326431886e+00dB,-1.16135327398717e+02°)	(-2.34464533154732e+01dB,4.88994446696374e+01°)	(2.09162216374076e+01dB,1.09880573485917e+02°)	(-6.18710264427160e+00dB,-5.89611694084566e+01°)
1.03014889258242e+09	(-5.76027667476526e+00dB,-1.16151942342069e+02°)	(-2.34455490053085e+01dB,4.88966127825545e+01°)	(2.09147899982355e+01dB,1.09871753975972e+02°)	(-6.18877966179335e+00dB,-5.89675721969570e+01°)
1.03038612044161e+09	(-5.76077003284268e+00dB,-1.16168558332251e+02°)	(-2.34446448264929e+01dB,4.88937807440316e+01°)	(2.09133581018861e+01dB,1.09862933352378e+02°)	(-6.19045694679921e+00dB,-5.89739758773148e+01°)
1.03062340293081e+09	(-5.76126331755661e+00dB,-1.16185174495194e+02°)	(-2.34437406667345e+01dB,4.88909502528435e+01°)	(2.09119260606153e+01dB,1.09854113313909e+02°)	(-6.19213454939751e+00dB,-5.89803786902018e+01°)
1.03086074006261e+09	(-5.76175646827773e+00dB,-1.16201791304680e+02°)	(-2.34428365710018e+01dB,4.88881207232576e+01°)	(2.09104938294184e+01dB,1.09845293274829e+02°)	(-6.19381250704415e+00dB,-5.89867805743920e+01°)
1.03109813184961e+09	(-5.76224955377658e+00dB,-1.16218408623101e+02°)	(-2.34419325375038e+01dB,4.88852920850598e+01°)	(2.09090614100504e+01dB,1.09836473164922e+02°)	(-6.19549076284593e+00dB,-5.89931822725250e+01°)
1.03133557830437e+09	(-5.76274254578171e+00dB,-1.16235026770675e+02°)	(-2.34410285994900e+01dB,4.88824638816544e+01°)	(2.09076287692259e+01dB,1.09827652527590e+02°)	(-6.19716933058025e+00dB,-5.89995839239199e+01°)
1.03157307943950e+09	(-5.76323546398545e+00dB,-1.16251645069469e+02°)	(-2.34401246776671e+01dB,4.88796372645172e+01°)	(2.09061959862020e+01dB,1.09818832514309e+02°)	(-6.19884821701978e+00dB,-5.90059846711569e+01°)
1.03181063526758e+09	(-5.76372832082535e+00dB,-1.16268264033836e+02°)	(-2.34392208381987e+01dB,4.88768112305931e+01°)	(2.09047629947791e+01dB,1.09810012122020e+02°)	(-6.20052739230313e+00dB,-5.90123855541993e+01°)
1.03204824580121e+09	(-5.76422104732980e+00dB,-1.16284883789227e+02°)	(-2.34383170814116e+01dB,4.88739858698380e+01°)	(2.09033297945943e+01dB,1.09801191440678e+02°)	(-6.20220691386320e+00dB,-5.90187858115311e+01°)
1.03228591105299e+09	(-5.76471370388959e+00dB,-1.16301503852691e+02°)	(-2.34374133609491e+01dB,4.88711617870318e+01°)	(2.09018964319682e+01dB,1.09792371075061e+02°)	(-6.20388674487740e+00dB,-5.90251854867657e+01°)
1.03252363103551e+09	(-5.76520629876753e+00dB,-1.16318124564695e+02°)	(-2.34365097206567e+01dB,4.88683383169735e+01°)	(2.09004628630194e+01dB,1.09783550359968e+02°)	(-6.20556686543933e+00dB,-5.90315852697682e+01°)
1.03276140576139e+09	(-5.76569879533269e+00dB,-1.16334745898593e+02°)	(-2.34356061491934e+01dB,4.88655156782703e+01°)	(2.08990290990528e+01dB,1.09774729514003e+02°)	(-6.20724730944416e+00dB,-5.90379846003556e+01°)
1.03299923524322e+09	(-5.76619118929058e+00dB,-1.16351367676018e+02°)	(-2.34347026235632e+01dB,4.88626942181084e+01°)	(2.08975951630283e+01dB,1.09765908884352e+02°)	(-6.20892808726786e+00dB,-5.90443831198464e+01°)
1.03323711949362e+09	(-5.76668352124685e+00dB,-1.16367990085080e+02°)	(-2.34337991759218e+01dB,4.88598734001625e+01°)	(2.08961610227540e+01dB,1.09757087934689e+02°)	(-6.21060915534995e+00dB,-5.90507817191418e+01°)
1.03347505852520e+09	(-5.76717578690342e+00dB,-1.16384612947683e+02°)	(-2.34328957832776e+01dB,4.88570535715803e+01°)	(2.08947267011856e+01dB,1.09748267012160e+02°)	(-6.21229052405497e+00dB,-5.90571800396462e+01°)
1.03371305235057e+09	(-5.76766791729768e+00dB,-1.16401236388719e+02°)	(-2.34319924459648e+01dB,4.88542348221889e+01°)	(2.08932921979529e+01dB,1.09739446206590e+02°)	(-6.21397225095368e+00dB,-5.90635773198865e+01°)
1.03395110098236e+09	(-5.76815998117600e+00dB,-1.16417860272331e+02°)	(-2.34310891622109e+01dB,4.88514170816423e+01°)	(2.08918575147920e+01dB,1.09730625447634e+02°)	(-6.21565427901046e+00dB,-5.90699743029252e+01°)
1.03418920443318e+09	(-5.76865198681761e+00dB,-1.16434484937530e+02°)	(-2.34301859758013e+01dB,4.88485996853020e+01°)	(2.08904226078819e+01dB,1.09721804070652e+02°)	(-6.21733658811003e+00dB,-5.90763716777379e+01°)
1.03442736271566e+09	(-5.76914385688093e+00dB,-1.16451110164123e+02°)	(-2.34292828425532e+01dB,4.88457833975013e+01°)	(2.08889875213689e+01dB,1.09712982839976e+02°)	(-6.21901925619300e+00dB,-5.90827679844439e+01°)
1.03466557584242e+09	(-5.76963569662642e+00dB,-1.16467735837839e+02°)	(-2.34283797712957e+01dB,4.88429679392520e+01°)	(2.08875522463881e+01dB,1.09704161476618e+02°)	(-6.22070219239486e+00dB,-5.90891645168825e+01°)
1.03490384382610e+09	(-5.77012740057889e+00dB,-1.16484362061866e+02°)	(-2.34274767517601e+01dB,4.88401536090094e+01°)	(2.08861167931720e+01dB,1.09695340279032e+02°)	(-6.22238548812323e+00dB,-5.90955599627841e+01°)
1.03514216667933e+09	(-5.77061907399460e+00dB,-1.16500988722252e+02°)	(-2.34265737927783e+01dB,4.88373401277988e+01°)	(2.08846811528527e+01dB,1.09686518968244e+02°)	(-6.22406905247101e+00dB,-5.91019556160423e+01°)
1.03538054441474e+09	(-5.77111061560314e+00dB,-1.16517616093620e+02°)	(-2.34256709063158e+01dB,4.88345274570338e+01°)	(2.08832453134286e+01dB,1.09677697505666e+02°)	(-6.22575296664995e+00dB,-5.91083505131767e+01°)
1.03561897704497e+09	(-5.77160205762117e+00dB,-1.16534244019623e+02°)	(-2.34247680800104e+01dB,4.88317157349494e+01°)	(2.08818092872256e+01dB,1.09668876029533e+02°)	(-6.22743720735378e+00dB,-5.91147448467205e+01°)
1.03585746458267e+09	(-5.77209346877576e+00dB,-1.16550872365660e+02°)	(-2.34238653120950e+01dB,4.88289048911540e+01°)	(2.08803730759752e+01dB,1.09660054469454e+02°)	(-6.22912171740334e+00dB,-5.91211393599575e+01°)
1.03609600704047e+09	(-5.77258477591880e+00dB,-1.16567501084021e+02°)	(-2.34229625806756e+01dB,4.88260953523980e+01°)	(2.08789367015347e+01dB,1.09651233252179e+02°)	(-6.23080656476950e+00dB,-5.91275329425785e+01°)
1.03633460443103e+09	(-5.77307595924098e+00dB,-1.16584130833524e+02°)	(-2.34220599633295e+01dB,4.88232859893606e+01°)	(2.08775000862913e+01dB,1.09642411248387e+02°)	(-6.23249174244670e+00dB,-5.91339264292618e+01°)
1.03657325676699e+09	(-5.77356711137519e+00dB,-1.16600760986643e+02°)	(-2.34211574022103e+01dB,4.88204775338880e+01°)	(2.08760632880549e+01dB,1.09633589189924e+02°)	(-6.23417719019272e+00dB,-5.91403200679579e+01°)
1.03681196406101e+09	(-5.77405812265898e+00dB,-1.16617391474258e+02°)	(-2.34202548648488e+01dB,4.88176706210773e+01°)	(2.08746263392588e+01dB,1.09624767711888e+02°)	(-6.23586300996674e+00dB,-5.91467121979292e+01°)
1.03705072632575e+09	(-5.77454907863835e+00dB,-1.16634022846985e+02°)	(-2.34193524383302e+01dB,4.88148638333267e+01°)	(2.08731891527817e+01dB,1.09615945396677e+02°)	(-6.23754910326401e+00dB,-5.91531049564727e+01°)
1.03728954357386e+09	(-5.77503995395863e+00dB,-1.16650654072942e+02°)	(-2.34184499886928e+01dB,4.88120592008920e+01°)	(2.08717518625491e+01dB,1.09607124274547e+02°)	(-6.23923553234568e+00dB,-5.91594962439486e+01°)
1.03752841581800e+09	(-5.77553074566262e+00dB,-1.16667286493513e+02°)	(-2.34175476822775e+01dB,4.88092542480694e+01°)	(2.08703143021843e+01dB,1.09598301869795e+02°)	(-6.24092224865342e+00dB,-5.91658882876718e+01°)
1.03776734307084e+09	(-5.77602142838895e+00dB,-1.16683919077345e+02°)	(-2.34166453851470e+01dB,4.88064510048334e+01°)	(2.08688766055881e+01dB,1.09589480212397e+02°)	(-6.24260931455781e+00dB,-5.91722789883809e+01°)
1.03800632534505e+09	(-5.77651202308422e+00dB,-1.16700552673054e+02°)	(-2.34157432075693e+01dB,4.88036477976114e+01°)	(2.08674386624566e+01dB,1.09580657628780e+02°)	(-6.24429667847639e+00dB,-5.91786700781773e+01°)
1.03824536265330e+09	(-5.77700258582606e+00dB,-1.16717186634790e+02°)	(-2.34148410812000e+01dB,4.88008455659521e+01°)	(2.08660005410982e+01dB,1.09571835058493e+02°)	(-6.24598431421442e+00dB,-5.91850612558433e+01°)
1.03848445500826e+09	(-5.77749300695992e+00dB,-1.16733820893098e+02°)	(-2.34139389735990e+01dB,4.87980449445677e+01°)	(2.08645622739167e+01dB,1.09563013136249e+02°)	(-6.24767232400495e+00dB,-5.91914508609951e+01°)
1.03872360242261e+09	(-5.77798336783273e+00dB,-1.16750455826614e+02°)	(-2.34130369495795e+01dB,4.87952448532896e+01°)	(2.08631237960629e+01dB,1.09554190781882e+02°)	(-6.24936061933524e+00dB,-5.91978406816129e+01°)
1.03896280490902e+09	(-5.77847359531374e+00dB,-1.16767091386672e+02°)	(-2.34121349872682e+01dB,4.87924457185710e+01°)	(2.08616851293741e+01dB,1.09545368421845e+02°)	(-6.25104926846488e+00dB,-5.92042296075538e+01°)
1.03920206248019e+09	(-5.77896375810511e+00dB,-1.16783727440363e+02°)	(-2.34112330849145e+01dB,4.87896474699327e+01°)	(2.08602462755645e+01dB,1.09536545985660e+02°)	(-6.25273821405408e+00dB,-5.92106183824807e+01°)
1.03944137514879e+09	(-5.77945385609726e+00dB,-1.16800363982349e+02°)	(-2.34103312418041e+01dB,4.87868501170655e+01°)	(2.08588072353126e+01dB,1.09527723483019e+02°)	(-6.25442745635571e+00dB,-5.92170069972612e+01°)
1.03968074292751e+09	(-5.77994389340049e+00dB,-1.16817001177380e+02°)	(-2.34094294793882e+01dB,4.87840533332951e+01°)	(2.08573679871309e+01dB,1.09518900587249e+02°)	(-6.25611698514425e+00dB,-5.92233957905644e+01°)
1.03992016582904e+09	(-5.78043375615565e+00dB,-1.16833638785102e+02°)	(-2.34085277430757e+01dB,4.87812580894982e+01°)	(2.08559285855745e+01dB,1.09510078269228e+02°)	(-6.25780691335088e+00dB,-5.92297827543029e+01°)
1.04015964386609e+09	(-5.78092362680643e+00dB,-1.16850276908140e+02°)	(-2.34076260849964e+01dB,4.87784633539877e+01°)	(2.08544889784774e+01dB,1.09501255497271e+02°)	(-6.25949707089961e+00dB,-5.92361706311999e+01°)
1.04039917705134e+09	(-5.78141336764890e+00dB,-1.16866915794352e+02°)	(-2.34067245064801e+01dB,4.87756692969322e+01°)	(2.08530491644738e+01dB,1.09492432441547e+02°)	(-6.26118757334999e+00dB,-5.92425579060209e+01°)
1.04063876539749e+09	(-5.78190300241736e+00dB,-1.16883554950364e+02°)	(-2.34058229509085e+01dB,4.87728767285308e+01°)	(2.08516092001459e+01dB,1.09483609912258e+02°)	(-6.26287841842283e+00dB,-5.92489440770232e+01°)
1.04087840891725e+09	(-5.78239257595913e+00dB,-1.16900194732033e+02°)	(-2.34049214724424e+01dB,4.87700847777288e+01°)	(2.08501690312966e+01dB,1.09474787038351e+02°)	(-6.26456955124563e+00dB,-5.92553303806639e+01°)
1.04111810762332e+09	(-5.78288201515165e+00dB,-1.16916835090421e+02°)	(-2.34040200492393e+01dB,4.87672938706377e+01°)	(2.08487286797325e+01dB,1.09465964245938e+02°)	(-6.26626104032775e+00dB,-5.92617157071475e+01°)
1.04135786152842e+09	(-5.78337139290406e+00dB,-1.16933476063372e+02°)	(-2.34031187017010e+01dB,4.87645036005726e+01°)	(2.08472881250154e+01dB,1.09457141128337e+02°)	(-6.26795281765157e+00dB,-5.92681011478482e+01°)
1.04159767064525e+09	(-5.78386070488090e+00dB,-1.16950117476039e+02°)	(-2.34022174069727e+01dB,4.87617143133423e+01°)	(2.08458473899643e+01dB,1.09448318031359e+02°)	(-6.26964489402650e+00dB,-5.92744863462125e+01°)
1.04183753498652e+09	(-5.78434992292403e+00dB,-1.16966759639952e+02°)	(-2.34013161980511e+01dB,4.87589255546320e+01°)	(2.08444064415462e+01dB,1.09439494500692e+02°)	(-6.27133728271008e+00dB,-5.92808714375271e+01°)
1.04207745456496e+09	(-5.78483906651180e+00dB,-1.16983401894477e+02°)	(-2.34004149962491e+01dB,4.87561384700982e+01°)	(2.08429653584120e+01dB,1.09430671681993e+02°)	(-6.27302999215135e+00dB,-5.92872555737513e+01°)
1.04231742939329e+09	(-5.78532808367754e+00dB,-1.17000045036667e+02°)	(-2.33995138903995e+01dB,4.87533518055296e+01°)	(2.08415240516930e+01dB,1.09421848321053e+02°)	(-6.27472303802813e+00dB,-5.92936393816762e+01°)
1.04255745948422e+09	(-5.78581703463168e+00dB,-1.17016688597162e+02°)	(-2.33986128345089e+01dB,4.87505661623620e+01°)	(2.08400825673463e+01dB,1.09413025019312e+02°)	(-6.27641638401611e+00dB,-5.93000229108792e+01°)
1.04279754485049e+09	(-5.78630588275788e+00dB,-1.17033332548961e+02°)	(-2.33977118173177e+01dB,4.87477817582571e+01°)	(2.08386409165955e+01dB,1.09404201994433e+02°)	(-6.27811006461430e+00dB,-5.93064056021666e+01°)
1.04303768550482e+09	(-5.78679463641837e+00dB,-1.17049977224422e+02°)	(-2.33968108823530e+01dB,4.87449979310527e+01°)	(2.08371990558773e+01dB,1.09395378584257e+02°)	(-6.27980405882908e+00dB,-5.93127881406155e+01°)
1.04327788145995e+09	(-5.78728336427888e+00dB,-1.17066622492901e+02°)	(-2.33959100278764e+01dB,4.87422146102396e+01°)	(2.08357569868939e+01dB,1.09386554718276e+02°)	(-6.28149830904138e+00dB,-5.93191712702834e+01°)
1.04351813272861e+09	(-5.78777195672089e+00dB,-1.17083268283323e+02°)	(-2.33950092215253e+01dB,4.87394324296130e+01°)	(2.08343147419719e+01dB,1.09377731030290e+02°)	(-6.28319291826316e+00dB,-5.93255533315665e+01°)
1.04375843932353e+09	(-5.78826045014067e+00dB,-1.17099914612123e+02°)	(-2.33941084731368e+01dB,4.87366511907479e+01°)	(2.08328723112380e+01dB,1.09368907321876e+02°)	(-6.28488785252237e+00dB,-5.93319348655285e+01°)
1.04399880125747e+09	(-5.78874887669239e+00dB,-1.17116561327402e+02°)	(-2.33932077704450e+01dB,4.87338710309884e+01°)	(2.08314297069220e+01dB,1.09360083730380e+02°)	(-6.28658308850336e+00dB,-5.93383160663991e+01°)
1.04423921854316e+09	(-5.78923720824564e+00dB,-1.17133208738766e+02°)	(-2.33923071463939e+01dB,4.87310914965131e+01°)	(2.08299868960437e+01dB,1.09351259801985e+02°)	(-6.28827863935953e+00dB,-5.93446970685991e+01°)
1.04447969119335e+09	(-5.78972544045359e+00dB,-1.17149856672293e+02°)	(-2.33914065781700e+01dB,4.87283129326788e+01°)	(2.08285439013806e+01dB,1.09342435882051e+02°)	(-6.28997451606254e+00dB,-5.93510775162115e+01°)
1.04472021922078e+09	(-5.79021360546463e+00dB,-1.17166504976459e+02°)	(-2.33905060535163e+01dB,4.87255354767505e+01°)	(2.08271007351533e+01dB,1.09333612107845e+02°)	(-6.29167069530102e+00dB,-5.93574576036139e+01°)
1.04496080263822e+09	(-5.79070164290163e+00dB,-1.17183154106325e+02°)	(-2.33896056169037e+01dB,4.87227585474088e+01°)	(2.08256573528550e+01dB,1.09324787898052e+02°)	(-6.29336721378375e+00dB,-5.93638372614737e+01°)
1.04520144145842e+09	(-5.79118964093084e+00dB,-1.17199803282259e+02°)	(-2.33887051888163e+01dB,4.87199832083422e+01°)	(2.08242138339655e+01dB,1.09315964316364e+02°)	(-6.29506402251328e+00dB,-5.93702163980023e+01°)
1.04544213569413e+09	(-5.79167754342394e+00dB,-1.17216453127180e+02°)	(-2.33878048358070e+01dB,4.87172085427121e+01°)	(2.08227701118956e+01dB,1.09307140445945e+02°)	(-6.29676114744139e+00dB,-5.93765952903687e+01°)
1.04568288535812e+09	(-5.79216532227529e+00dB,-1.17233103948947e+02°)	(-2.33869045907668e+01dB,4.87144340971561e+01°)	(2.08213261537181e+01dB,1.09298315833437e+02°)	(-6.29845860161282e+00dB,-5.93829740721677e+01°)
1.04592369046315e+09	(-5.79265302913390e+00dB,-1.17249754947127e+02°)	(-2.33860043636801e+01dB,4.87116611429177e+01°)	(2.08198820494126e+01dB,1.09289491750086e+02°)	(-6.30015637047148e+00dB,-5.93893521021816e+01°)
1.04616455102199e+09	(-5.79314064013902e+00dB,-1.17266406597674e+02°)	(-2.33851042095227e+01dB,4.87088888910716e+01°)	(2.08184377439672e+01dB,1.09280667406972e+02°)	(-6.30185445629818e+00dB,-5.93957298605806e+01°)
1.04640546704741e+09	(-5.79362815093352e+00dB,-1.17283058727491e+02°)	(-2.33842041055170e+01dB,4.87061176866371e+01°)	(2.08169932601232e+01dB,1.09271843149118e+02°)	(-6.30355287018191e+00dB,-5.94021069919693e+01°)
1.04664643855218e+09	(-5.79411560215770e+00dB,-1.17299711520903e+02°)	(-2.33833040835440e+01dB,4.87033469960275e+01°)	(2.08155485659634e+01dB,1.09263018442940e+02°)	(-6.30525156712341e+00dB,-5.94084843834744e+01°)
1.04688746554908e+09	(-5.79460298094028e+00dB,-1.17316364470429e+02°)	(-2.33824040767207e+01dB,4.87005778347885e+01°)	(2.08141037283349e+01dB,1.09254194303989e+02°)	(-6.30695057991344e+00dB,-5.94148609875362e+01°)
1.04712854805088e+09	(-5.79509023119769e+00dB,-1.17333018195898e+02°)	(-2.33815041515106e+01dB,4.86978092868719e+01°)	(2.08126586807379e+01dB,1.09245369816221e+02°)	(-6.30864993433796e+00dB,-5.94212370799019e+01°)
1.04736968607038e+09	(-5.79557738506699e+00dB,-1.17349672546545e+02°)	(-2.33806042956708e+01dB,4.86950414894183e+01°)	(2.08112134353791e+01dB,1.09236545116780e+02°)	(-6.31034960705957e+00dB,-5.94276128552128e+01°)
1.04761087962034e+09	(-5.79606450691249e+00dB,-1.17366327227301e+02°)	(-2.33797044854472e+01dB,4.86922747069002e+01°)	(2.08097680159765e+01dB,1.09227720470143e+02°)	(-6.31204955113697e+00dB,-5.94339887122043e+01°)
1.04785212871357e+09	(-5.79655149139822e+00dB,-1.17382982333402e+02°)	(-2.33788047106135e+01dB,4.86895092368970e+01°)	(2.08083224327203e+01dB,1.09218896173894e+02°)	(-6.31374985944735e+00dB,-5.94403633382901e+01°)
1.04809343336286e+09	(-5.79703838769080e+00dB,-1.17399638382518e+02°)	(-2.33779050470983e+01dB,4.86867438758340e+01°)	(2.08068766096457e+01dB,1.09210071024463e+02°)	(-6.31545046503707e+00dB,-5.94467383119591e+01°)
1.04833479358098e+09	(-5.79752521513648e+00dB,-1.17416294723804e+02°)	(-2.33770054165621e+01dB,4.86839797661112e+01°)	(2.08054306250560e+01dB,1.09201246164255e+02°)	(-6.31715137730866e+00dB,-5.94531127904888e+01°)
1.04857620938076e+09	(-5.79801190916189e+00dB,-1.17432951641097e+02°)	(-2.33761058413266e+01dB,4.86812166624729e+01°)	(2.08039844565934e+01dB,1.09192421348018e+02°)	(-6.31885264375168e+00dB,-5.94594863568628e+01°)
